Year,Term,Department Code,Name,Course No,Section,Instructor,Start Time,End Time,Days,Availability
2016,Spring,EDU 331,Integrated Curr. Dev., 22894,601,"Wieczorek, Kim",08:30 AM, 09:45 AM,TH,0
2016,Spring,EDU 331,Integrated Curr. Dev., 22903,602,"Wieczorek, Kim",10:05 AM, 11:20 AM,TH,0
2016,Spring,EDU 331,Integrated Curr. Dev., 22904,603,"Galbraith, Jeanne",11:40 AM, 12:55 PM,TH,0
2016,Spring,EDU 331,Integrated Curr. Dev., 22905,604,"Galbraith, Jeanne",1:15 PM,2:30 PM ,TH,0
2016,Spring,EDU 333,Children and Families, 22910,504,"Wieczorek, Kim",4:20 PM,6:50 PM ,M,4
2016,Spring,EDU 333,Children and Families, 22907,601,"Uliassi, Christine",08:30 AM, 09:45 AM,H,0
2016,Spring,EDU 333,Children and Families, 22908,602,"Kudela, Emilie",11:40 AM, 12:55 PM,H,0
2016,Spring,EDU 333,Children and Families, 22909,603,"Richards, Diane",4:20 PM,6:50 PM ,T,0
2016,Spring,EDU 334,Infants and Toddlers, 23380,504,"Richards, Diane",4:20 PM,6:50 PM ,W,0
2016,Spring,EDU 334,Infants and Toddlers, 22911,601,"Roiger, Patricia",11:00 AM, 12:15 PM,WM,0
2016,Spring,EDU 334,Infants and Toddlers, 22912,602,"Roiger, Patricia",11:40 AM, 12:55 PM,TH,0
2016,Spring,EDU 334,Infants and Toddlers, 22913,603,"Roiger, Patricia",1:15 PM,2:30 PM ,TH,0
2016,Spring,EDU 340,Cultural Ling Diverse Learners, 22914,601,"Mosher, Linda",11:30 AM, 12:20 PM,WFM,1
2016,Spring,EDU 340,Cultural Ling Diverse Learners, 22919,L01,"Rombach, Kimberly",08:00 AM, 11:00 AM,M,5
2016,Spring,EDU 340,Cultural Ling Diverse Learners, 22964,L02,"Rombach, Kimberly",1:00 PM,4:00 PM ,M,12
2016,Spring,EDU 340,Cultural Ling Diverse Learners, 22965,L03,"Rombach, Kimberly",08:00 AM, 11:00 AM,W,10
2016,Spring,EDU 340,Cultural Ling Diverse Learners, 22968,L04,"Rombach, Kimberly",1:00 PM,4:00 PM ,W,12
2016,Spring,EDU 340,Cultural Ling Diverse Learners, 22969,L05,"Rombach, Kimberly",08:00 AM, 11:00 AM,F,19
2016,Spring,EDU 340,Cultural Ling Diverse Learners, 22970,L06,"Rombach, Kimberly",1:00 PM,4:00 PM ,F,19
2016,Spring,EDU 340,Cultural Ling Diverse Learners, 22971,L07,"Rombach, Kimberly",08:00 AM, 11:00 AM,T,20
2016,Spring,EDU 340,Cultural Ling Diverse Learners, 22972,L08,"Rombach, Kimberly",1:00 PM,4:00 PM ,T,16
2016,Spring,EDU 340,Cultural Ling Diverse Learners, 22973,L09,"Rombach, Kimberly",08:00 AM, 11:00 AM,H,17
2016,Spring,EDU 340,Cultural Ling Diverse Learners, 22974,L10,"Rombach, Kimberly",1:00 PM,4:00 PM ,H,18
2016,Spring,EDU 340,Cultural Ling Diverse Learners, 22915,602,"Mosher, Linda",11:40 AM, 12:55 PM,TH,0
2016,Spring,EDU 340,Cultural Ling Diverse Learners, 22919,L01,"Rombach, Kimberly",08:00 AM, 11:00 AM,M,5
2016,Spring,EDU 340,Cultural Ling Diverse Learners, 22964,L02,"Rombach, Kimberly",1:00 PM,4:00 PM ,M,12
2016,Spring,EDU 340,Cultural Ling Diverse Learners, 22965,L03,"Rombach, Kimberly",08:00 AM, 11:00 AM,W,10
2016,Spring,EDU 340,Cultural Ling Diverse Learners, 22968,L04,"Rombach, Kimberly",1:00 PM,4:00 PM ,W,12
2016,Spring,EDU 340,Cultural Ling Diverse Learners, 22969,L05,"Rombach, Kimberly",08:00 AM, 11:00 AM,F,19
2016,Spring,EDU 340,Cultural Ling Diverse Learners, 22970,L06,"Rombach, Kimberly",1:00 PM,4:00 PM ,F,19
2016,Spring,EDU 340,Cultural Ling Diverse Learners, 22971,L07,"Rombach, Kimberly",08:00 AM, 11:00 AM,T,20
2016,Spring,EDU 340,Cultural Ling Diverse Learners, 22972,L08,"Rombach, Kimberly",1:00 PM,4:00 PM ,T,16
2016,Spring,EDU 340,Cultural Ling Diverse Learners, 22973,L09,"Rombach, Kimberly",08:00 AM, 11:00 AM,H,17
2016,Spring,EDU 340,Cultural Ling Diverse Learners, 22974,L10,"Rombach, Kimberly",1:00 PM,4:00 PM ,H,18
2016,Spring,EDU 355,Phys Ed Curr: Plan & Practice, 20725,601,"Madden, Matthew",09:10 AM, 10:00 AM,WM,0
2016,Spring,EDU 355,Phys Ed Curr: Plan & Practice, 20727,L01,"Madden, Matthew",09:10 AM, 10:00 AM,F,0
2016,Spring,EDU 355,Phys Ed Curr: Plan & Practice, 20726,602,"Baert, Helena",11:30 AM, 12:20 PM,WM,0
2016,Spring,EDU 355,Phys Ed Curr: Plan & Practice, 20728,L02,"Baert, Helena",11:30 AM, 12:20 PM,F,0
2016,Spring,EDU 355,Phys Ed Curr: Plan & Practice, 20995,603,"Bryan, Rebecca",10:20 AM, 11:10 AM,WM,0
2016,Spring,EDU 355,Phys Ed Curr: Plan & Practice, 20996,L03,"Bryan, Rebecca",10:20 AM, 11:10 AM,F,0
2016,Spring,EDU 373,Teach Elem Sch Mathematics, 20338,601,"Hartung, Dina",11:40 AM, 12:55 PM,TH,0
2016,Spring,EDU 373,Teach Elem Sch Mathematics, 20339,602,"Hartung, Dina",1:15 PM,2:30 PM ,TH,0
2016,Spring,EDU 374,Teach Elem Sch Science, 20342,601,"Stratton, Susan",10:05 AM, 11:20 AM,TH,0
2016,Spring,EDU 374,Teach Elem Sch Science, 20343,602,"Klein, Elizabeth",2:50 PM,4:05 PM ,TH,0
2016,Spring,EDU 378,Social & Academic Curriculum I, 21398,601,"Mosher, Linda",08:30 AM, 09:45 AM,TH,0
2016,Spring,EDU 378,Social & Academic Curriculum I, 21203,602,"Kennedy, Kimberly",11:40 AM, 12:55 PM,TH,1
2016,Spring,EDU 379,"Inquiry into Curr,Tech & Teach", 21396,601,"Widdall, Christine",12:25 PM, 2:55 PM,M,0
2016,Spring,EDU 379,"Inquiry into Curr,Tech & Teach", 21205,602,"Potter, Renee",12:25 PM, 2:55 PM,F,1
2016,Spring,EDU 379,"Inquiry into Curr,Tech & Teach", 21733,L02,"Potter, Renee",08:30 AM, 11:20 AM,TH,6
2016,Spring,EDU 379,"Inquiry into Curr,Tech & Teach", 22044,S02,"Potter, Renee",08:00 AM, 4:00 PM,WM,6
2016,Spring,EDU 446,Indiv/Independent Study, 20360,501,"Rombach, Kimberly",TBA,TBA,,10
2016,Spring,EDU 446,Indiv/Independent Study, 20664,502,"Rombach, Kimberly",TBA,TBA,,10
2016,Spring,EDU 446,Indiv/Independent Study, 20665,503,"Rombach, Kimberly",TBA,TBA,,10
2016,Spring,EDU 454,PE Pre-Student Teaching Conf., 21656,502,"Malmberg, Eric",09:10 AM, 10:00 AM,F,10
2016,Spring,EDU 454,PE Pre-Student Teaching Conf., 21002,601,"Malmberg, Eric",07:45 AM, 09:00 AM,F,41
2016,Spring,EDU 455,Student Teach Seminar in PE, 21163,601,"Malmberg, Eric",TBA,TBA,,0
2016,Spring,EDU 456,Student Teaching in Phys Educ., 22547,530,"Malmberg, Eric",TBA,TBA,,5
2016,Spring,EDU 456,Student Teaching in Phys Educ., 20747,601,"Malmberg, Eric",TBA,TBA,,0
2016,Spring,EDU 462,Environmental & Outdoor Educ, 20240,001,"Teeter, Joshua",4:20 PM,6:50 PM ,H,0
2016,Spring,EDU 470,Found of Educ in Amer Culture, 20276,601,"Bailey, JoEllen",10:05 AM, 11:20 AM,TH,0
2016,Spring,EDU 470,Found of Educ in Amer Culture, 21341,602,"Quinn, Thomas",11:40 AM, 12:55 PM,TH,0
2016,Spring,EDU 470,Found of Educ in Amer Culture, 20277,603,"Quinn, Thomas",1:50 PM,2:40 PM ,WFM,0
2016,Spring,EDU 471,Foundations of Modern Educ, 20361,601,"Barrett, Brian",4:20 PM,6:50 PM ,T,0
2016,Spring,EDU 479,"Int. Curr. Plan, Tech & Pract.", 23381,503,"Widdall, Christine",11:40 AM, 12:55 PM,TH,0
2016,Spring,EDU 479,"Int. Curr. Plan, Tech & Pract.", 21266,L01,"Rombach, Kimberly",08:00 AM, 12:00 PM,M,0
2016,Spring,EDU 479,"Int. Curr. Plan, Tech & Pract.", 21268,L02,"Rombach, Kimberly",11:00 AM, 3:00 PM,M,16
2016,Spring,EDU 479,"Int. Curr. Plan, Tech & Pract.", 21270,L03,"Rombach, Kimberly",08:00 AM, 12:00 PM,W,1
2016,Spring,EDU 479,"Int. Curr. Plan, Tech & Pract.", 21271,L04,"Rombach, Kimberly",11:00 AM, 3:00 PM,W,0
2016,Spring,EDU 479,"Int. Curr. Plan, Tech & Pract.", 21274,L05,"Rombach, Kimberly",08:00 AM, 12:00 PM,F,17
2016,Spring,EDU 479,"Int. Curr. Plan, Tech & Pract.", 21275,L06,"Rombach, Kimberly",11:00 AM, 3:00 PM,F,18
2016,Spring,EDU 479,"Int. Curr. Plan, Tech & Pract.", 21411,L07,"Rombach, Kimberly",08:00 AM, 11:30 AM,T,20
2016,Spring,EDU 479,"Int. Curr. Plan, Tech & Pract.", 21412,L08,"Rombach, Kimberly",11:40 AM, 3:40 PM,T,20
2016,Spring,EDU 479,"Int. Curr. Plan, Tech & Pract.", 21413,L09,"Rombach, Kimberly",08:00 AM, 11:30 AM,H,20
2016,Spring,EDU 479,"Int. Curr. Plan, Tech & Pract.", 21414,L10,"Rombach, Kimberly",11:40 AM, 3:40 PM,H,20
2016,Spring,EDU 479,"Int. Curr. Plan, Tech & Pract.", 21210,601,"Widdall, Valerie",10:05 AM, 11:20 AM,TH,0
2016,Spring,EDU 479,"Int. Curr. Plan, Tech & Pract.", 21266,L01,"Rombach, Kimberly",08:00 AM, 12:00 PM,M,0
2016,Spring,EDU 479,"Int. Curr. Plan, Tech & Pract.", 21268,L02,"Rombach, Kimberly",11:00 AM, 3:00 PM,M,16
2016,Spring,EDU 479,"Int. Curr. Plan, Tech & Pract.", 21270,L03,"Rombach, Kimberly",08:00 AM, 12:00 PM,W,1
2016,Spring,EDU 479,"Int. Curr. Plan, Tech & Pract.", 21271,L04,"Rombach, Kimberly",11:00 AM, 3:00 PM,W,0
2016,Spring,EDU 479,"Int. Curr. Plan, Tech & Pract.", 21274,L05,"Rombach, Kimberly",08:00 AM, 12:00 PM,F,17
2016,Spring,EDU 479,"Int. Curr. Plan, Tech & Pract.", 21275,L06,"Rombach, Kimberly",11:00 AM, 3:00 PM,F,18
2016,Spring,EDU 479,"Int. Curr. Plan, Tech & Pract.", 21411,L07,"Rombach, Kimberly",08:00 AM, 11:30 AM,T,20
2016,Spring,EDU 479,"Int. Curr. Plan, Tech & Pract.", 21412,L08,"Rombach, Kimberly",11:40 AM, 3:40 PM,T,20
2016,Spring,EDU 479,"Int. Curr. Plan, Tech & Pract.", 21413,L09,"Rombach, Kimberly",08:00 AM, 11:30 AM,H,20
2016,Spring,EDU 479,"Int. Curr. Plan, Tech & Pract.", 21414,L10,"Rombach, Kimberly",11:40 AM, 3:40 PM,H,20
2016,Spring,EDU 479,"Int. Curr. Plan, Tech & Pract.", 21265,602,"Widdall, Valerie",08:30 AM, 09:45 AM,TH,0
2016,Spring,EDU 479,"Int. Curr. Plan, Tech & Pract.", 21266,L01,"Rombach, Kimberly",08:00 AM, 12:00 PM,M,0
2016,Spring,EDU 479,"Int. Curr. Plan, Tech & Pract.", 21268,L02,"Rombach, Kimberly",11:00 AM, 3:00 PM,M,16
2016,Spring,EDU 479,"Int. Curr. Plan, Tech & Pract.", 21270,L03,"Rombach, Kimberly",08:00 AM, 12:00 PM,W,1
2016,Spring,EDU 479,"Int. Curr. Plan, Tech & Pract.", 21271,L04,"Rombach, Kimberly",11:00 AM, 3:00 PM,W,0
2016,Spring,EDU 479,"Int. Curr. Plan, Tech & Pract.", 21274,L05,"Rombach, Kimberly",08:00 AM, 12:00 PM,F,17
2016,Spring,EDU 479,"Int. Curr. Plan, Tech & Pract.", 21275,L06,"Rombach, Kimberly",11:00 AM, 3:00 PM,F,18
2016,Spring,EDU 479,"Int. Curr. Plan, Tech & Pract.", 21411,L07,"Rombach, Kimberly",08:00 AM, 11:30 AM,T,20
2016,Spring,EDU 479,"Int. Curr. Plan, Tech & Pract.", 21412,L08,"Rombach, Kimberly",11:40 AM, 3:40 PM,T,20
2016,Spring,EDU 479,"Int. Curr. Plan, Tech & Pract.", 21413,L09,"Rombach, Kimberly",08:00 AM, 11:30 AM,H,20
2016,Spring,EDU 479,"Int. Curr. Plan, Tech & Pract.", 21414,L10,"Rombach, Kimberly",11:40 AM, 3:40 PM,H,20
2016,Spring,EDU 479,"Int. Curr. Plan, Tech & Pract.", 21406,603,"Widdall, Valerie",11:40 AM, 12:55 PM,TH,2
2016,Spring,EDU 479,"Int. Curr. Plan, Tech & Pract.", 21266,L01,"Rombach, Kimberly",08:00 AM, 12:00 PM,M,0
2016,Spring,EDU 479,"Int. Curr. Plan, Tech & Pract.", 21268,L02,"Rombach, Kimberly",11:00 AM, 3:00 PM,M,16
2016,Spring,EDU 479,"Int. Curr. Plan, Tech & Pract.", 21270,L03,"Rombach, Kimberly",08:00 AM, 12:00 PM,W,1
2016,Spring,EDU 479,"Int. Curr. Plan, Tech & Pract.", 21271,L04,"Rombach, Kimberly",11:00 AM, 3:00 PM,W,0
2016,Spring,EDU 479,"Int. Curr. Plan, Tech & Pract.", 21274,L05,"Rombach, Kimberly",08:00 AM, 12:00 PM,F,17
2016,Spring,EDU 479,"Int. Curr. Plan, Tech & Pract.", 21275,L06,"Rombach, Kimberly",11:00 AM, 3:00 PM,F,18
2016,Spring,EDU 479,"Int. Curr. Plan, Tech & Pract.", 21411,L07,"Rombach, Kimberly",08:00 AM, 11:30 AM,T,20
2016,Spring,EDU 479,"Int. Curr. Plan, Tech & Pract.", 21412,L08,"Rombach, Kimberly",11:40 AM, 3:40 PM,T,20
2016,Spring,EDU 479,"Int. Curr. Plan, Tech & Pract.", 21413,L09,"Rombach, Kimberly",08:00 AM, 11:30 AM,H,20
2016,Spring,EDU 479,"Int. Curr. Plan, Tech & Pract.", 21414,L10,"Rombach, Kimberly",11:40 AM, 3:40 PM,H,20
2016,Spring,EDU 480,Social & Academic Curr. II, 21417,601,"Lin, Lin",08:30 AM, 09:45 AM,TH,0
2016,Spring,EDU 480,Social & Academic Curr. II, 21418,602,"Lin, Lin",10:05 AM, 11:20 AM,TH,0
2016,Spring,EDU 480,Social & Academic Curr. II, 21278,603,"Lin, Lin",1:15 PM,2:30 PM ,TH,0
2016,Spring,EDU 488,"St Teach:Speech,Lang & Hearing", 20816,601,"Graham, Marjorie",TBA,TBA,,6
2016,Spring,EDU 490,Student Teaching  I, 20418,630,"Potter, Renee",TBA,TBA,,0
2016,Spring,EDU 491,Student Teaching  II, 20417,640,"Potter, Renee",TBA,TBA,,0
2016,Spring,EDU 492,Seminar in Student Teaching, 20854,501,"Potter, Renee",TBA,TBA,,0
2016,Spring,EDU 492,Seminar in Student Teaching, 20781,601,"Potter, Renee",TBA,TBA,,0
2016,Spring,EDU 496,Org of Speech/Lang/Hear Disab, 22619,501,"Barbato, Gwendolyn",5:00 PM,7:30 PM ,M,30
2016,Spring,EDU 497,Field Experience: Health Educ., 20807,601,"Moyer, Matthew",TBA,TBA,,16
2016,Spring,EDU 499,Student Teach. in Health Educ, 20986,501,"Johns, Judith",TBA,TBA,,0
2016,Spring,EDU 515,Leisure Education, 21110,001,"Schaap, Steven",4:20 PM,6:50 PM ,T,4
2016,Spring,EDU 568,Environmental & Outdoor Educ, 21365,001,"Yaple, Charles",4:20 PM,6:50 PM ,T,17
2016,Spring,EDU 596,Org of Speech/Lang/Hear Prog, 22618,501,"Barbato, Gwendolyn",5:00 PM,7:30 PM ,M,6
2016,Spring,EDU 631,Curriculum Construct Health Ed, 21211,601,"Videto, Donna",4:20 PM,6:50 PM ,H,12
2016,Spring,EDU 632,Seminar: Teaching Health Educ, 21212,601,"Curtis, Jennifer",7:00 PM,9:30 PM ,T,10
2016,Spring,EDU 637,Sem: Methods of Sec.Lang Teach, 21549,001,"Strauss, Janice",4:20 PM,6:50 PM ,H,16
2016,Spring,EDU 646,Independent Study, 20362,501,"Rombach, Kimberly",TBA,TBA,,5
2016,Spring,EDU 646,Independent Study, 20666,502,"Rombach, Kimberly",TBA,TBA,,5
2016,Spring,EDU 646,Independent Study, 20667,503,"Rombach, Kimberly",TBA,TBA,,5
2016,Spring,EDU 664,Grad. Field Exp: Health Educ., 20758,601,"Moyer, Matthew",TBA,TBA,,6
2016,Spring,EDU 688,Graduate Health Educ. Seminar, 20808,601,"Moyer, Matthew",TBA,TBA,,12
2016,Spring,EDU 689,Grad.Student Teach-Health Educ, 20809,501,"Johns, Judith",TBA,TBA,,10
2016,Spring,EDU 690,Student Teaching I, 20625,630,Staff,TBA,TBA,,0
2016,Spring,EDU 691,Student Teaching II, 20626,640,Staff,TBA,TBA,,0
2016,Spring,EDU 698,Stu Teach Sem Cul Proj Sem III, 20960,601,"Benton, Cynthia",TBA,TBA,,5
2016,Spring,EDU 699,Master's Thesis, 20372,501,"Rombach, Kimberly",TBA,TBA,,5
2016,Spring,ENG 200,Intro: Literature, 21366,001,"Brown, Debra",3:00 PM,4:15 PM ,WM,15
2016,Spring,ENG 200,Intro: Literature, 21242,002,"Rosekrans, Linda",2:50 PM,4:05 PM ,TH,12
2016,Spring,ENG 201,Intro: Language Study, 23161,601,"Need, Barbara",4:20 PM,6:50 PM ,W,0
2016,Spring,ENG 202,Intro: Fiction, 20127,001,"Wells, Laureen",4:25 PM,5:40 PM ,TH,0
2016,Spring,ENG 202,Intro: Fiction, 20459,002,Staff,TBA,TBA,,0
2016,Spring,ENG 202,Intro: Fiction, 20832,003,"Rogers, Deborah",2:50 PM,4:05 PM ,TH,15
2016,Spring,ENG 202,Intro: Fiction, 21991,004,Staff,TBA,TBA,,0
2016,Spring,ENG 202,Intro: Fiction, 20850,005,"Stearns, Karen",11:40 AM, 12:55 PM,TH,19
2016,Spring,ENG 203,Intro: Poetry, 20148,601,"Gonzalez, Alexander",10:05 AM, 11:20 AM,TH,5
2016,Spring,ENG 203,Intro: Poetry, 20149,602,"Gonzalez, Alexander",08:30 AM, 09:45 AM,TH,4
2016,Spring,ENG 203,Intro: Poetry, 20150,603,"Alwes, Karla",11:30 AM, 12:20 PM,WFM,2
2016,Spring,ENG 203,Intro: Poetry, 20151,604,"Jones, Clark",4:25 PM,5:40 PM ,TH,3
2016,Spring,ENG 203,Intro: Poetry, 21992,605,"Alwes, Karla",10:20 AM, 11:10 AM,WFM,2
2016,Spring,ENG 203,Intro: Poetry, 20144,701,"Gonzalez, Alexander",10:05 AM, 11:20 AM,TH,0
2016,Spring,ENG 203,Intro: Poetry, 20145,702,"Gonzalez, Alexander",08:30 AM, 09:45 AM,TH,11
2016,Spring,ENG 203,Intro: Poetry, 20146,703,"Alwes, Karla",11:30 AM, 12:20 PM,WFM,0
2016,Spring,ENG 203,Intro: Poetry, 20147,704,"Jones, Clark",4:25 PM,5:40 PM ,TH,0
2016,Spring,ENG 203,Intro: Poetry, 22001,705,"Alwes, Karla",10:20 AM, 11:10 AM,WFM,1
2016,Spring,ENG 204,Intro: Drama, 21704,001,"Pittsley, Jaclyn",1:50 PM,2:40 PM ,WFM,8
2016,Spring,ENG 208,Introduction to Film Analysis, 21705,001,"Bradway, Tyler",12:40 PM, 1:30 PM,WFM,0
2016,Spring,ENG 208,Introduction to Film Analysis, 22293,002,"Neville, Lisa",1:15 PM,2:30 PM ,TH,1
2016,Spring,ENG 208,Introduction to Film Analysis, 22966,003,"Bradway, Tyler",11:30 AM, 12:20 PM,WFM,0
2016,Spring,ENG 229,Special Topics in English, 22799,501,Staff,TBA,TBA,,1
2016,Spring,ENG 251,Intro: African-Amer Literature, 22003,001,"Andres, Emmanuelle",09:10 AM, 10:00 AM,WFM,14
2016,Spring,ENG 252,Intro: Mod Amer Multicult Lit, 21240,001,"Nelson, Emmanuel",4:20 PM,6:50 PM ,T,2
2016,Spring,ENG 252,Intro: Mod Amer Multicult Lit, 22004,002,"Nelson, Emmanuel",4:20 PM,6:50 PM ,W,6
2016,Spring,ENG 254,Intro: Amer. Working-Class Lit, 21663,001,Staff,TBA,TBA,,0
2016,Spring,ENG 261,Intro: Women in Literature, 20918,001,"Knight, Denise",08:30 AM, 09:45 AM,TH,6
2016,Spring,ENG 261,Intro: Women in Literature, 22295,002,"Stearns, Karen",1:15 PM,2:30 PM ,TH,8
2016,Spring,ENG 302,Writing About Literature, 20847,601,"Stone, Elizabeth",1:15 PM,2:30 PM ,TH,4
2016,Spring,ENG 302,Writing About Literature, 20935,602,"Stone, Elizabeth",11:40 AM, 12:55 PM,TH,5
2016,Spring,ENG 302,Writing About Literature, 21536,701,"Stone, Elizabeth",1:15 PM,2:30 PM ,TH,7
2016,Spring,ENG 302,Writing About Literature, 21537,702,"Stone, Elizabeth",11:40 AM, 12:55 PM,TH,4
2016,Spring,ENG 306,Advanced Writing Workshop, 21664,001,"Lemchak, Christine",12:40 PM, 1:30 PM,WFM,11
2016,Spring,ENG 307,New Media Literacies and ELA, 21113,501,"Hobson, Sarah",1:15 PM,2:30 PM ,TH,9
2016,Spring,ENG 325,Amer Literature before 1900, 21252,001,"Knight, Denise",10:05 AM, 11:20 AM,TH,10
2016,Spring,ENG 326,Amer Literature since 1900, 20191,001,"Lessig, Matthew",1:15 PM,2:30 PM ,TH,16
2016,Spring,ENG 329,Special Topics in English, 22296,001,"Adams, Anne",4:25 PM,5:40 PM ,TH,0
2016,Spring,ENG 329,Special Topics in English, 23250,002,"Borden, Ross",4:20 PM,6:50 PM ,H,1
2016,Spring,ENG 329,Special Topics in English, 23251,S02,"Borden, Ross",7:00 PM,9:00 PM ,W,2
2016,Spring,ENG 329,Special Topics in English, 23249,401,"Borden, Ross",4:20 PM,6:50 PM ,H,1
2016,Spring,ENG 329,Special Topics in English, 23251,S02,"Borden, Ross",7:00 PM,9:00 PM ,W,2
2016,Spring,ENG 355,Maj Figures: Brit Lit to 1780, 20194,001,"Leffel, John",11:40 AM, 12:55 PM,TH,11
2016,Spring,ENG 356,Maj Figures: Brit Lit 1780-Pr, 20195,001,"Alwes, Karla",3:00 PM,4:15 PM ,WM,15
2016,Spring,ENG 373,Literature for Children, 20196,001,"Borden, Ross",4:20 PM,6:50 PM ,T,6
2016,Spring,ENG 425,African-Amer Women Novelists, 22975,001,"Nelson, Emmanuel",4:20 PM,6:50 PM ,M,12
2016,Spring,ENG 429,Special Topics in English, 22976,001,"Bradway, Tyler",3:00 PM,4:15 PM ,WM,2
2016,Spring,ENG 430,"Authors, Movements, Scenes", 22977,001,"Lessig, Matthew",2:50 PM,4:05 PM ,TH,15
2016,Spring,ENG 433,Shakespeare, 20199,001,"Leffel, John",10:05 AM, 11:20 AM,TH,4
2016,Spring,ENG 458,Modern Irish Poetry, 22978,001,"Gonzalez, Alexander",1:15 PM,2:30 PM ,TH,13
2016,Spring,ENG 498,Independent Study, 23590,501,"Bender, Geoffrey",TBA,TBA,,1
2016,Spring,ENG 548,Studies:Brit.Lit.1950-Present, 22979,001,"Stone, Elizabeth",4:20 PM,6:50 PM ,T,9
2016,Spring,ENG 619,Sem:Literature for Adolescence, 21045,001,"Bender, Geoffrey",4:20 PM,6:50 PM ,M,9
2016,Spring,ENG 629,Special Topics in English, 22980,002,"Knight, Denise",4:20 PM,6:50 PM ,W,8
2016,Spring,ENG 640,Studies in Eng. Lit: 1660-1800, 23149,001,"Leffel, John",4:20 PM,6:50 PM ,H,12
2016,Spring,ENG 687,Culminating Activity:  Thesis, 22022,501,"Knight, Denise",TBA,TBA,,7
2016,Spring,ENG 697,Extension: GR Culminating Act., 21475,501,"Knight, Denise",TBA,TBA,,10
2016,Spring,ENS 486,Seminar in Environ Science, 22902,502,"Barclay, David",4:20 PM,6:50 PM ,W,7
2016,Spring,ENS 487,Environ Science Internship, 20599,501,"Barclay, David",TBA,TBA,,3
2016,Spring,ENS 487,Environ Science Internship, 21436,502,"Barclay, David",TBA,TBA,,3
2016,Spring,ESL 303,English Grammar for TESOL, 21741,001,"Quaglio, Paulo",11:40 AM, 12:55 PM,TH,0
2016,Spring,ESL 400,Teach.Reading:Sec.Lang.Classrm, 21062,001,"Fan, Hongli",10:05 AM, 11:20 AM,TH,0
2016,Spring,ESL 401,Teach.Writing:Sec.Lang.Classrm, 21063,001,"Tompkins, Kellie",4:20 PM,6:50 PM ,M,4
2016,Spring,ESL 403,Sec.Language Test & Assessment, 21064,001,"Salvato, Shena",1:15 PM,2:30 PM ,TH,9
2016,Spring,ESL 405,ESL Teach Via Videoconference, 23144,501,Staff,TBA,TBA,,0
2016,Spring,ESL 406,Educating ELLs, 22311,601,"Salvato, Shena",7:00 PM,9:30 PM ,T,5
2016,Spring,ESL 406,Educating ELLs, 22312,602,"Salvato, Shena",4:20 PM,6:50 PM ,H,0
2016,Spring,ESL 506,Education ELLs, 22313,601,"Salvato, Shena",7:00 PM,9:30 PM ,T,4
2016,Spring,ESL 506,Education ELLs, 22314,602,"Salvato, Shena",4:20 PM,6:50 PM ,H,5
2016,Spring,EST 100,Intro: Environmental Studies, 21461,002,"Relles, Noelle",1:50 PM,2:40 PM ,WFM,0
2016,Spring,EST 100,Intro: Environmental Studies, 21112,003,"Relles, Noelle",3:00 PM,3:50 PM ,WFM,1
2016,Spring,EST 100,Intro: Environmental Studies, 22992,501,"Klein, Elizabeth",4:20 PM,6:50 PM ,H,10
2016,Spring,EST 176,Green Reps & Sustainability, 21462,501,"Smith, Brice",TBA,TBA,,17
2016,Spring,EXS 100,Introduction to Kinesiology, 21192,601,"Hurley, Wendy",4:20 PM,6:50 PM ,T,16
2016,Spring,EXS 100,Introduction to Kinesiology, 22308,602,"Hurley, Wendy",TBA,TBA,,22
2016,Spring,EXS 106,Africana Dance, 21799,001,"Lee, Yomee",4:00 PM,6:00 PM ,T,0
2016,Spring,EXS 111,Computer Appl-Exercise Science, 21983,001,"Jackson, Alexander",2:50 PM,4:05 PM ,TH,0
2016,Spring,EXS 111,Computer Appl-Exercise Science, 21506,601,"Jackson, Alexander",11:40 AM, 12:55 PM,TH,0
2016,Spring,EXS 111,Computer Appl-Exercise Science, 21600,602,"Bauer, Jeff",08:00 AM, 08:50 AM,WFM,2
2016,Spring,EXS 129,Special Topics in Exer Science, 22052,641,"Jackson, Alexander",10:05 AM, 11:20 AM,TH,15
2016,Spring,EXS 151,Pract Strength & Conditioning, 21610,031,"Kompf, Justin",06:45 AM, 08:00 AM,TH,85
2016,Spring,EXS 156,Group Exercise Instruction, 21611,601,"Wilson, Colin",11:30 AM, 12:20 PM,WM,1
2016,Spring,EXS 197,Hist & Phil of Phys.Ed & Sport, 20523,601,"Kane, Nancy",11:30 AM, 12:20 PM,WFM,3
2016,Spring,EXS 201,Statistics in Exercise Science, 22321,601,"True, Larissa",3:00 PM,3:50 PM ,WFM,0
2016,Spring,EXS 201,Statistics in Exercise Science, 22322,602,"Frank, Manuel",12:40 PM, 1:30 PM,WFM,0
2016,Spring,EXS 201,Statistics in Exercise Science, 22592,603,"Frank, Manuel",1:50 PM,2:40 PM ,WFM,0
2016,Spring,EXS 225,Digital Video for Kinesiology, 21771,601,"Evangelista, Keri",4:00 PM,4:50 PM ,WFM,0
2016,Spring,EXS 225,Digital Video for Kinesiology, 22097,602,"Forshee, James",10:20 AM, 11:10 AM,WFM,0
2016,Spring,EXS 225,Digital Video for Kinesiology, 22591,603,"Generali, Alexander",1:50 PM,2:40 PM ,WFM,7
2016,Spring,EXS 229,Special Topics in Exer Science, 23108,501,"Mahar, Louise",08:30 AM, 09:20 AM,H,9
